wavelength	dark	noise	dark+noise
185.18602	0.000184229000 	0.000054183200 	0.000238412000 
185.18684	0.000188706000 	0.000053767500 	0.000242473000 
185.18767	0.000178347000 	0.000053624000 	0.000231970000 
185.1885	0.000194192000 	0.000053371300 	0.000247563000 
185.18932	0.000223984000 	0.000052915400 	0.000276899000 
185.19015	0.000244080000 	0.000052443800 	0.000296524000 
185.19098	0.000250248000 	0.000051983200 	0.000302232000 
185.1918	0.000239642000 	0.000051537100 	0.000291179000 
185.19263	0.000208087000 	0.000051124100 	0.000259211000 
185.19346	0.000155085000 	0.000050769600 	0.000205854000 
185.19429	0.000088738300 	0.000050416800 	0.000139155000 
185.19511	0.000078839500 	0.000050011100 	0.000128851000 
185.19594	0.000088167100 	0.000050041600 	0.000138209000 
185.19677	0.000087911700 	0.000050323600 	0.000138235000 
185.19759	0.000069564400 	0.000049935200 	0.000119500000 
185.19842	0.000048836000 	0.000050103400 	0.000098939400 
185.19925	0.000050770300 	0.000050870000 	0.000101640000 
185.20007	0.000073582300 	0.000051454600 	0.000125037000 
185.2009	0.000106221000 	0.000051480000 	0.000157701000 
185.20173	0.000129210000 	0.000051145900 	0.000180356000 
185.20255	0.000144392000 	0.000050861900 	0.000195254000 
185.20338	0.000159289000 	0.000051136500 	0.000210425000 
185.20421	0.000179000000 	0.000052070400 	0.000231071000 
185.20503	0.000201196000 	0.000052837000 	0.000254033000 
185.20586	0.000216382000 	0.000052923500 	0.000269306000 
185.20669	0.000213951000 	0.000052812100 	0.000266763000 
185.20752	0.000188213000 	0.000052786300 	0.000240999000 
185.20834	0.000143935000 	0.000052662700 	0.000196597000 
185.20917	0.000097074800 	0.000052354300 	0.000149429000 
185.21	0.000101655000 	0.000052034300 	0.000153690000 
185.21082	0.000136055000 	0.000051744800 	0.000187800000 
185.21165	0.000152620000 	0.000051430900 	0.000204051000 
185.21248	0.000153678000 	0.000051148300 	0.000204826000 
185.2133	0.000147934000 	0.000050888700 	0.000198823000 
185.21413	0.000160018000 	0.000050601300 	0.000210619000 
185.21496	0.000173849000 	0.000050552600 	0.000224401000 
185.21579	0.000163805000 	0.000050699500 	0.000214504000 
185.21661	0.000134206000 	0.000050713900 	0.000184920000 
185.21744	0.000098449200 	0.000050475000 	0.000148924000 
185.21827	0.000068936100 	0.000050242400 	0.000119179000 
185.21909	0.000051235900 	0.000050284800 	0.000101521000 
185.21992	0.000051420500 	0.000050282000 	0.000101703000 
185.22075	0.000077766100 	0.000050062900 	0.000127829000 
185.22158	0.000117632000 	0.000049799300 	0.000167431000 
185.2224	0.000152871000 	0.000049567400 	0.000202438000 
185.22323	0.000169777000 	0.000049557900 	0.000219335000 
185.22406	0.000162570000 	0.000049689800 	0.000212260000 
185.22488	0.000135168000 	0.000049798200 	0.000184966000 
185.22571	0.000102130000 	0.000049966100 	0.000152096000 
185.22654	0.000093277900 	0.000050344400 	0.000143622000 
185.22737	0.000124692000 	0.000050912500 	0.000175604000 
185.22819	0.000165204000 	0.000051200400 	0.000216405000 
185.22902	0.000186881000 	0.000051341100 	0.000238222000 
185.22985	0.000179743000 	0.000051811300 	0.000231554000 
185.23067	0.000156147000 	0.000052538300 	0.000208685000 
185.2315	0.000146958000 	0.000052564600 	0.000199523000 
185.23233	0.000145761000 	0.000051938700 	0.000197700000 
185.23316	0.000147751000 	0.000051136600 	0.000198888000 
185.23398	0.000155470000 	0.000050433700 	0.000205904000 
185.23481	0.000164451000 	0.000049884500 	0.000214336000 
185.23564	0.000163670000 	0.000049780400 	0.000213450000 
185.23646	0.000139847000 	0.000049984900 	0.000189832000 
185.23729	0.000091452500 	0.000050388800 	0.000141841000 
185.23812	0.000076723700 	0.000050717900 	0.000127442000 
185.23895	0.000140601000 	0.000050730700 	0.000191332000 
185.23977	0.000202374000 	0.000050437700 	0.000252812000 
185.2406	0.000231189000 	0.000049854700 	0.000281044000 
185.24143	0.000226306000 	0.000049326400 	0.000275633000 
185.24225	0.000198890000 	0.000049203000 	0.000248093000 
185.24308	0.000162033000 	0.000049456500 	0.000211489000 
185.24391	0.000122520000 	0.000049511000 	0.000172031000 
185.24474	0.000077669300 	0.000049486500 	0.000127156000 
185.24556	0.000046123300 	0.000049453700 	0.000095577000 
185.24639	0.000049982600 	0.000049332300 	0.000099314900 
185.24722	0.000083051800 	0.000048993200 	0.000132045000 
185.24805	0.000097686700 	0.000048370500 	0.000146057000 
185.24887	0.000089939700 	0.000047649600 	0.000137589000 
185.2497	0.000098049300 	0.000047226100 	0.000145275000 
185.25053	0.000125102000 	0.000047310200 	0.000172412000 
185.25136	0.000148017000 	0.000047819700 	0.000195837000 
185.25218	0.000156427000 	0.000048373100 	0.000204800000 
185.25301	0.000144685000 	0.000048473700 	0.000193159000 
185.25384	0.000124488000 	0.000048381300 	0.000172870000 
185.25466	0.000119942000 	0.000048382400 	0.000168324000 
185.25549	0.000150149000 	0.000048454500 	0.000198603000 
185.25632	0.000186228000 	0.000048365500 	0.000234594000 
185.25715	0.000202673000 	0.000048085400 	0.000250758000 
185.25797	0.000193237000 	0.000048038200 	0.000241275000 
185.2588	0.000162208000 	0.000048689000 	0.000210897000 
185.25963	0.000120730000 	0.000049606200 	0.000170336000 
185.26046	0.000087317700 	0.000049693300 	0.000137011000 
185.26128	0.000090677200 	0.000049253300 	0.000139930000 
185.26211	0.000118337000 	0.000048835100 	0.000167172000 
185.26294	0.000134488000 	0.000048785200 	0.000183273000 
185.26377	0.000122991000 	0.000048829900 	0.000171821000 
185.26459	0.000091059400 	0.000048733300 	0.000139793000 
185.26542	0.000078089500 	0.000048539800 	0.000126629000 
185.26625	0.000079126500 	0.000048364600 	0.000127491000 
185.26708	0.000073547400 	0.000048390500 	0.000121938000 
185.2679	0.000057831300 	0.000048844900 	0.000106676000 
185.26873	0.000044956000 	0.000050177500 	0.000095133500 
185.26956	0.000061966200 	0.000052189300 	0.000114156000 
185.27039	0.000067352700 	0.000053548700 	0.000120901000 
185.27121	0.000049287100 	0.000053633600 	0.000102921000 
185.27204	0.000023530300 	0.000053353200 	0.000076883500 
185.27287	0.000033595700 	0.000053787900 	0.000087383600 
185.2737	0.000044142800 	0.000054543600 	0.000098686400 
185.27452	0.000040741400 	0.000055142700 	0.000095884100 
185.27535	0.000044409300 	0.000055402200 	0.000099811500 
185.27618	0.000078893000 	0.000055419600 	0.000134313000 
185.27701	0.000131193000 	0.000055314400 	0.000186508000 
185.27783	0.000177510000 	0.000055222300 	0.000232732000 
185.27866	0.000200054000 	0.000055252700 	0.000255307000 
185.27949	0.000191648000 	0.000055196300 	0.000246844000 
185.28032	0.000162947000 	0.000055106300 	0.000218053000 
185.28115	0.000135595000 	0.000055112100 	0.000190707000 
185.28197	0.000119730000 	0.000054461300 	0.000174191000 
185.2828	0.000105326000 	0.000053279300 	0.000158605000 
185.28363	0.000086721500 	0.000052382500 	0.000139104000 
185.28446	0.000072479800 	0.000051959600 	0.000124439000 
185.28528	0.000102985000 	0.000051903800 	0.000154888000 
185.28611	0.000135332000 	0.000052010700 	0.000187343000 
185.28694	0.000153888000 	0.000051907200 	0.000205795000 
185.28777	0.000165922000 	0.000051496500 	0.000217419000 
185.28859	0.000173859000 	0.000051136100 	0.000224995000 
185.28942	0.000171630000 	0.000051177400 	0.000222807000 
185.29025	0.000155184000 	0.000051358500 	0.000206542000 
185.29108	0.000126292000 	0.000051343900 	0.000177636000 
185.2919	0.000089200500 	0.000051344900 	0.000140545000 
185.29273	0.000048639900 	0.000051377300 	0.000100017000 
185.29356	0.000046546900 	0.000051317500 	0.000097864400 
185.29439	0.000088151200 	0.000051186200 	0.000139337000 
185.29522	0.000127805000 	0.000051075400 	0.000178880000 
185.29604	0.000153845000 	0.000051229500 	0.000205075000 
185.29687	0.000159101000 	0.000051798200 	0.000210899000 
185.2977	0.000146021000 	0.000052250300 	0.000198271000 
185.29853	0.000120353000 	0.000051990800 	0.000172344000 
185.29935	0.000083792300 	0.000051396100 	0.000135188000 
185.30018	0.000039093400 	0.000051053000 	0.000090146400 
185.30101	0.000021557400 	0.000051179100 	0.000072736500 
185.30184	0.000060839000 	0.000051720600 	0.000112560000 
185.30267	0.000104955000 	0.000052341800 	0.000157297000 
185.30349	0.000142642000 	0.000052763700 	0.000195406000 
185.30432	0.000157220000 	0.000052882800 	0.000210103000 
185.30515	0.000142364000 	0.000052845600 	0.000195210000 
185.30598	0.000113139000 	0.000052837800 	0.000165976000 
185.3068	0.000097449500 	0.000052795200 	0.000150245000 
185.30763	0.000109349000 	0.000052837700 	0.000162186000 
185.30846	0.000141868000 	0.000053282900 	0.000195151000 
185.30929	0.000189260000 	0.000053439400 	0.000242699000 
185.31012	0.000240025000 	0.000053207100 	0.000293232000 
185.31094	0.000266912000 	0.000052771900 	0.000319684000 
185.31177	0.000251206000 	0.000052530800 	0.000303737000 
185.3126	0.000193838000 	0.000052444700 	0.000246283000 
185.31343	0.000115078000 	0.000052402800 	0.000167481000 
185.31426	0.000046990000 	0.000051825100 	0.000098815100 
185.31508	0.000027687800 	0.000051190500 	0.000078878300 
185.31591	0.000035660100 	0.000050809100 	0.000086469200 
185.31674	0.000059250000 	0.000050623400 	0.000109873000 
185.31757	0.000080067600 	0.000050609000 	0.000130677000 
185.3184	0.000087413100 	0.000051009600 	0.000138423000 
185.31922	0.000084361900 	0.000051595600 	0.000135957000 
185.32005	0.000087417600 	0.000051971900 	0.000139390000 
185.32088	0.000120051000 	0.000052206100 	0.000172257000 
185.32171	0.000142467000 	0.000052483600 	0.000194951000 
185.32254	0.000141973000 	0.000052686200 	0.000194659000 
185.32336	0.000124659000 	0.000052699500 	0.000177359000 
185.32419	0.000096727400 	0.000052793100 	0.000149520000 
185.32502	0.000060805000 	0.000052851500 	0.000113657000 
185.32585	0.000059307900 	0.000052780900 	0.000112089000 
185.32668	0.000068163700 	0.000052589400 	0.000120753000 
185.3275	0.000075940600 	0.000052661700 	0.000128602000 
185.32833	0.000105095000 	0.000052816200 	0.000157911000 
185.32916	0.000113845000 	0.000052794100 	0.000166639000 
185.32999	0.000100369000 	0.000052657300 	0.000153026000 
185.33082	0.000076525900 	0.000052433800 	0.000128960000 
185.33164	0.000066576000 	0.000052191100 	0.000118767000 
185.33247	0.000093658400 	0.000052066000 	0.000145724000 
185.3333	0.000097687900 	0.000052067500 	0.000149755000 
185.33413	0.000089421400 	0.000052027200 	0.000141449000 
185.33496	0.000084773700 	0.000051685600 	0.000136459000 
185.33578	0.000083959200 	0.000051459100 	0.000135418000 
185.33661	0.000103831000 	0.000051815000 	0.000155646000 
185.33744	0.000152582000 	0.000052423900 	0.000205006000 
185.33827	0.000188151000 	0.000052651500 	0.000240803000 
185.3391	0.000190373000 	0.000052501500 	0.000242875000 
185.33993	0.000164986000 	0.000052467200 	0.000217453000 
185.34075	0.000157865000 	0.000052647100 	0.000210512000 
185.34158	0.000167855000 	0.000052802600 	0.000220658000 
185.34241	0.000173562000 	0.000052537900 	0.000226099000 
185.34324	0.000186589000 	0.000051950600 	0.000238540000 
185.34407	0.000196234000 	0.000051869700 	0.000248104000 
185.34489	0.000183282000 	0.000052094600 	0.000235376000 
185.34572	0.000149398000 	0.000052338500 	0.000201736000 
185.34655	0.000120130000 	0.000052445700 	0.000172575000 
185.34738	0.000116258000 	0.000052483600 	0.000168742000 
185.34821	0.000106625000 	0.000052478300 	0.000159104000 
185.34904	0.000072169900 	0.000052419300 	0.000124589000 
185.34986	0.000036200100 	0.000052433900 	0.000088634000 
185.35069	0.000056035400 	0.000052641100 	0.000108676000 
185.35152	0.000089696900 	0.000052806800 	0.000142504000 
185.35235	0.000107428000 	0.000052250200 	0.000159678000 
185.35318	0.000102070000 	0.000050689300 	0.000152759000 
185.354	0.000078394800 	0.000049078800 	0.000127474000 
185.35483	0.000052787900 	0.000048574800 	0.000101363000 
185.35566	0.000067614200 	0.000048746100 	0.000116360000 
185.35649	0.000108344000 	0.000048637000 	0.000156981000 
185.35732	0.000151234000 	0.000047986900 	0.000199221000 
185.35815	0.000180118000 	0.000047231400 	0.000227349000 
185.35897	0.000191946000 	0.000046900200 	0.000238847000 
185.3598	0.000196150000 	0.000046784600 	0.000242935000 
185.36063	0.000199505000 	0.000046650300 	0.000246155000 
185.36146	0.000205569000 	0.000046554100 	0.000252123000 
185.36229	0.000214437000 	0.000046667300 	0.000261104000 
185.36312	0.000210179000 	0.000046973300 	0.000257152000 
185.36394	0.000183861000 	0.000047177400 	0.000231038000 
185.36477	0.000140098000 	0.000047459200 	0.000187557000 
185.3656	0.000090301100 	0.000048014500 	0.000138316000 
185.36643	0.000091858000 	0.000048789700 	0.000140648000 
185.36726	0.000100007000 	0.000049347700 	0.000149354000 
185.36809	0.000101704000 	0.000049505300 	0.000151209000 
185.36891	0.000088394200 	0.000049437800 	0.000137832000 
185.36974	0.000078859000 	0.000049266600 	0.000128126000 
185.37057	0.000092108100 	0.000049254700 	0.000141363000 
185.3714	0.000095676200 	0.000049327400 	0.000145004000 
185.37223	0.000096016900 	0.000049477500 	0.000145494000 
185.37306	0.000104592000 	0.000049446400 	0.000154039000 
185.37389	0.000112719000 	0.000049151700 	0.000161871000 
185.37471	0.000109090000 	0.000049098600 	0.000158188000 
185.37554	0.000097802500 	0.000049092000 	0.000146895000 
185.37637	0.000082599000 	0.000049563900 	0.000132163000 
185.3772	0.000065391200 	0.000050461300 	0.000115853000 
185.37803	0.000050422300 	0.000051114800 	0.000101537000 
185.37886	0.000037156900 	0.000051301500 	0.000088458400 
185.37968	0.000055429400 	0.000051241800 	0.000106671000 
185.38051	0.000100240000 	0.000050910900 	0.000151151000 
185.38134	0.000139248000 	0.000050561200 	0.000189809000 
185.38217	0.000159893000 	0.000050596300 	0.000210489000 
185.383	0.000168844000 	0.000050775100 	0.000219619000 
185.38383	0.000175651000 	0.000050774600 	0.000226426000 
185.38466	0.000176752000 	0.000050699700 	0.000227452000 
185.38548	0.000172461000 	0.000050419200 	0.000222880000 
185.38631	0.000172614000 	0.000049864000 	0.000222478000 
185.38714	0.000176659000 	0.000049548000 	0.000226207000 
185.38797	0.000170758000 	0.000049629700 	0.000220388000 
185.3888	0.000150626000 	0.000049693100 	0.000200319000 
185.38963	0.000127463000 	0.000049707100 	0.000177170000 
185.39046	0.000121090000 	0.000049991500 	0.000171082000 
185.39128	0.000141025000 	0.000050197000 	0.000191222000 
185.39211	0.000173590000 	0.000049618200 	0.000223208000 
185.39294	0.000201500000 	0.000049229600 	0.000250730000 
185.39377	0.000211188000 	0.000049180100 	0.000260368000 
185.3946	0.000190309000 	0.000049174200 	0.000239483000 
185.39543	0.000144674000 	0.000049269000 	0.000193943000 
185.39626	0.000101697000 	0.000049669200 	0.000151366000 
185.39708	0.000078807700 	0.000050002800 	0.000128811000 
185.39791	0.000054746400 	0.000050341800 	0.000105088000 
185.39874	0.000073072700 	0.000050668900 	0.000123742000 
185.39957	0.000119237000 	0.000050747300 	0.000169984000 
185.4004	0.000149371000 	0.000050512900 	0.000199884000 
185.40123	0.000149242000 	0.000050118700 	0.000199361000 
185.40206	0.000125553000 	0.000049677800 	0.000175231000 
185.40289	0.000098552300 	0.000049205700 	0.000147758000 
185.40371	0.000074810800 	0.000048628100 	0.000123439000 
185.40454	0.000069168200 	0.000047861700 	0.000117030000 
185.40537	0.000074071500 	0.000047128000 	0.000121200000 
185.4062	0.000066043200 	0.000046737600 	0.000112781000 
185.40703	0.000047720800 	0.000046808000 	0.000094528800 
185.40786	0.000030087800 	0.000047238000 	0.000077325800 
185.40869	0.000024857600 	0.000048037600 	0.000072895200 
185.40952	0.000047420300 	0.000048561900 	0.000095982200 
185.41034	0.000075214300 	0.000048778600 	0.000123993000 
185.41117	0.000105299000 	0.000048722700 	0.000154022000 
185.412	0.000130096000 	0.000048548800 	0.000178645000 
185.41283	0.000147905000 	0.000048540900 	0.000196446000 
185.41366	0.000164463000 	0.000048624900 	0.000213088000 
185.41449	0.000162833000 	0.000048665200 	0.000211498000 
185.41532	0.000135081000 	0.000048634300 	0.000183715000 
185.41615	0.000104941000 	0.000048779300 	0.000153721000 
185.41697	0.000146861000 	0.000049230100 	0.000196091000 
185.4178	0.000200411000 	0.000049343700 	0.000249754000 
185.41863	0.000228357000 	0.000049207500 	0.000277565000 
185.41946	0.000218578000 	0.000048889100 	0.000267468000 
185.42029	0.000177270000 	0.000048367100 	0.000225637000 
185.42112	0.000129567000 	0.000047600400 	0.000177167000 
185.42195	0.000109611000 	0.000047257200 	0.000156868000 
185.42278	0.000103585000 	0.000047530600 	0.000151115000 
185.42361	0.000081687200 	0.000047861800 	0.000129549000 
185.42443	0.000070468700 	0.000048067500 	0.000118536000 
185.42526	0.000079743000 	0.000048285100 	0.000128028000 
185.42609	0.000080439100 	0.000048614200 	0.000129053000 
185.42692	0.000085617200 	0.000049120000 	0.000134737000 
185.42775	0.000115109000 	0.000049752200 	0.000164862000 
185.42858	0.000148305000 	0.000050230900 	0.000198536000 
185.42941	0.000161111000 	0.000050348600 	0.000211459000 
185.43024	0.000145744000 	0.000050270900 	0.000196015000 
185.43107	0.000107972000 	0.000050250000 	0.000158222000 
185.4319	0.000065106600 	0.000050321400 	0.000115428000 
185.43272	0.000053927400 	0.000050532100 	0.000104459000 
185.43355	0.000085257000 	0.000050858500 	0.000136116000 
185.43438	0.000103369000 	0.000051016400 	0.000154385000 
185.43521	0.000098923700 	0.000050788100 	0.000149712000 
185.43604	0.000109822000 	0.000050341000 	0.000160163000 
185.43687	0.000157535000 	0.000050161200 	0.000207696000 
185.4377	0.000199094000 	0.000050339400 	0.000249433000 
185.43853	0.000215069000 	0.000050464100 	0.000265534000 
185.43936	0.000207152000 	0.000050355900 	0.000257508000 
185.44019	0.000186601000 	0.000049846300 	0.000236448000 
185.44101	0.000164140000 	0.000049507300 	0.000213647000 
185.44184	0.000148358000 	0.000049489400 	0.000197847000 
185.44267	0.000144190000 	0.000049461500 	0.000193652000 
185.4435	0.000148602000 	0.000049455900 	0.000198058000 
185.44433	0.000153624000 	0.000049550900 	0.000203175000 
185.44516	0.000153564000 	0.000049540300 	0.000203105000 
185.44599	0.000150353000 	0.000049208200 	0.000199562000 
185.44682	0.000145327000 	0.000048783500 	0.000194110000 
185.44765	0.000126998000 	0.000048451500 	0.000175449000 
185.44848	0.000091054200 	0.000048099700 	0.000139154000 
185.44931	0.000050612800 	0.000047682100 	0.000098294900 
185.45013	0.000028847600 	0.000047217500 	0.000076065100 
185.45096	0.000046338800 	0.000046520500 	0.000092859300 
185.45179	0.000070615000 	0.000046151800 	0.000116767000 
185.45262	0.000098667300 	0.000045945900 	0.000144613000 
185.45345	0.000126384000 	0.000045880100 	0.000172264000 
185.45428	0.000148751000 	0.000045911900 	0.000194663000 
185.45511	0.000160472000 	0.000046117800 	0.000206589000 
185.45594	0.000155313000 	0.000046838800 	0.000202152000 
185.45677	0.000127754000 	0.000047044800 	0.000174799000 
185.4576	0.000083644000 	0.000047050100 	0.000130694000 
185.45843	0.000054193600 	0.000047310000 	0.000101504000 
185.45926	0.000080533700 	0.000047868800 	0.000128402000 
185.46008	0.000108054000 	0.000047753900 	0.000155808000 
185.46091	0.000112945000 	0.000046945300 	0.000159890000 
185.46174	0.000111834000 	0.000046373000 	0.000158207000 
185.46257	0.000130582000 	0.000046371900 	0.000176954000 
185.4634	0.000163377000 	0.000046488300 	0.000209865000 
185.46423	0.000182675000 	0.000046452300 	0.000229127000 
185.46506	0.000184181000 	0.000046376600 	0.000230558000 
185.46589	0.000182270000 	0.000046236500 	0.000228506000 
185.46672	0.000189116000 	0.000046058700 	0.000235175000 
185.46755	0.000201747000 	0.000045937000 	0.000247684000 
185.46838	0.000213544000 	0.000045650300 	0.000259194000 
185.46921	0.000218902000 	0.000045336700 	0.000264239000 
185.47004	0.000210667000 	0.000045284100 	0.000255951000 
185.47087	0.000187763000 	0.000045389500 	0.000233153000 
185.47169	0.000160099000 	0.000045639900 	0.000205739000 
185.47252	0.000145208000 	0.000046138800 	0.000191347000 
185.47335	0.000155357000 	0.000046550700 	0.000201908000 
185.47418	0.000175776000 	0.000046170200 	0.000221946000 
185.47501	0.000188309000 	0.000045299600 	0.000233609000 
185.47584	0.000189266000 	0.000044899000 	0.000234165000 
185.47667	0.000182718000 	0.000044696500 	0.000227415000 
185.4775	0.000175519000 	0.000044454800 	0.000219974000 
185.47833	0.000172948000 	0.000044401000 	0.000217349000 
185.47916	0.000174415000 	0.000044618500 	0.000219033000 
185.47999	0.000174941000 	0.000044558600 	0.000219500000 
185.48082	0.000170052000 	0.000044096200 	0.000214148000 
185.48165	0.000158315000 	0.000043798100 	0.000202113000 
185.48248	0.000142504000 	0.000043984200 	0.000186488000 
185.48331	0.000131095000 	0.000044020100 	0.000175115000 
185.48414	0.000132749000 	0.000044024000 	0.000176772000 
185.48496	0.000147480000 	0.000044032900 	0.000191513000 
185.48579	0.000164401000 	0.000044096500 	0.000208497000 
185.48662	0.000166462000 	0.000044270300 	0.000210732000 
185.48745	0.000147755000 	0.000044626400 	0.000192382000 
185.48828	0.000125663000 	0.000045230500 	0.000170894000 
185.48911	0.000113550000 	0.000046001800 	0.000159552000 
185.48994	0.000098212700 	0.000046641100 	0.000144854000 
185.49077	0.000074843600 	0.000046661000 	0.000121505000 
185.4916	0.000053752800 	0.000045782400 	0.000099535200 
185.49243	0.000060015200 	0.000044403200 	0.000104418000 
185.49326	0.000069511600 	0.000043431500 	0.000112943000 
185.49409	0.000093472900 	0.000042865200 	0.000136338000 
185.49492	0.000117195000 	0.000042755500 	0.000159950000 
185.49575	0.000118432000 	0.000042839800 	0.000161272000 
185.49658	0.000091407400 	0.000043004300 	0.000134412000 
185.49741	0.000048585700 	0.000043351200 	0.000091936900 
185.49824	0.000082406400 	0.000044025200 	0.000126432000 
185.49907	0.000141533000 	0.000045102400 	0.000186635000 
185.4999	0.000192934000 	0.000046297900 	0.000239232000 
185.50073	0.000209761000 	0.000047204400 	0.000256965000 
185.50156	0.000191154000 	0.000048108400 	0.000239262000 
185.50238	0.000165271000 	0.000048443200 	0.000213714000 
185.50321	0.000174899000 	0.000048261900 	0.000223161000 
185.50404	0.000177153000 	0.000048140700 	0.000225294000 
185.50487	0.000168436000 	0.000048218700 	0.000216655000 
185.5057	0.000153437000 	0.000048259200 	0.000201697000 
185.50653	0.000154016000 	0.000048195900 	0.000202212000 
185.50736	0.000177815000 	0.000048126900 	0.000225941000 
185.50819	0.000191060000 	0.000048063000 	0.000239123000 
185.50902	0.000187280000 	0.000047981600 	0.000235262000 
185.50985	0.000169146000 	0.000047928300 	0.000217074000 
185.51068	0.000151940000 	0.000048013200 	0.000199954000 
185.51151	0.000154826000 	0.000048152600 	0.000202979000 
185.51234	0.000173196000 	0.000048272900 	0.000221469000 
185.51317	0.000193413000 	0.000048472600 	0.000241885000 
185.514	0.000210215000 	0.000048682800 	0.000258898000 
185.51483	0.000214233000 	0.000048857600 	0.000263090000 
185.51566	0.000195922000 	0.000049141900 	0.000245064000 
185.51649	0.000162916000 	0.000049577700 	0.000212493000 
185.51732	0.000138672000 	0.000049841200 	0.000188513000 
185.51815	0.000140711000 	0.000049760900 	0.000190472000 
185.51898	0.000158894000 	0.000049635700 	0.000208530000 
185.51981	0.000178524000 	0.000049584500 	0.000228109000 
185.52064	0.000193405000 	0.000049514100 	0.000242919000 
185.52147	0.000193466000 	0.000049533900 	0.000243000000 
185.5223	0.000166688000 	0.000049755200 	0.000216443000 
185.52313	0.000117029000 	0.000049983300 	0.000167012000 
185.52396	0.000089382400 	0.000050093900 	0.000139476000 
185.52479	0.000120161000 	0.000050163900 	0.000170325000 
185.52562	0.000138984000 	0.000050297400 	0.000189281000 
185.52645	0.000136437000 	0.000050656100 	0.000187093000 
185.52728	0.000121229000 	0.000050814400 	0.000172044000 
185.52811	0.000104539000 	0.000050862700 	0.000155402000 
185.52894	0.000087008300 	0.000051003800 	0.000138012000 
185.52977	0.000069219200 	0.000051539300 	0.000120759000 
185.5306	0.000058402400 	0.000052557500 	0.000110960000 
185.53143	0.000063212700 	0.000053545000 	0.000116758000 
185.53226	0.000089228200 	0.000053946800 	0.000143175000 
185.53309	0.000129509000 	0.000053933700 	0.000183442000 
185.53391	0.000165380000 	0.000053513300 	0.000218894000 
185.53474	0.000176119000 	0.000053093300 	0.000229212000 
185.53557	0.000171739000 	0.000052780100 	0.000224519000 
185.5364	0.000183097000 	0.000052646700 	0.000235744000 
185.53723	0.000181272000 	0.000052632000 	0.000233904000 
185.53806	0.000185419000 	0.000052668800 	0.000238088000 
185.53889	0.000204437000 	0.000052666500 	0.000257104000 
185.53972	0.000226026000 	0.000052182000 	0.000278207000 
185.54055	0.000250428000 	0.000052037000 	0.000302465000 
185.54138	0.000275984000 	0.000052070800 	0.000328055000 
185.54221	0.000288780000 	0.000051795100 	0.000340575000 
185.54304	0.000274953000 	0.000051311600 	0.000326265000 
185.54387	0.000232145000 	0.000051038400 	0.000283183000 
185.5447	0.000173544000 	0.000050974200 	0.000224519000 
185.54553	0.000127046000 	0.000050911100 	0.000177957000 
185.54636	0.000119208000 	0.000050920200 	0.000170128000 
185.54719	0.000137492000 	0.000050941100 	0.000188433000 
185.54802	0.000156636000 	0.000050978400 	0.000207615000 
185.54885	0.000163587000 	0.000051054400 	0.000214641000 
185.54968	0.000157541000 	0.000051188200 	0.000208729000 
185.55051	0.000141416000 	0.000051331900 	0.000192748000 
185.55134	0.000117029000 	0.000051521800 	0.000168551000 
185.55217	0.000090392500 	0.000051691400 	0.000142084000 
185.553	0.000079406900 	0.000051872300 	0.000131279000 
185.55383	0.000085378800 	0.000052035600 	0.000137414000 
185.55466	0.000094545200 	0.000052011200 	0.000146556000 
185.55549	0.000104529000 	0.000051624500 	0.000156153000 
185.55632	0.000108599000 	0.000050945300 	0.000159544000 
185.55715	0.000096637200 	0.000050171500 	0.000146809000 
185.55798	0.000078095600 	0.000049682000 	0.000127778000 
185.55881	0.000082921500 	0.000049629000 	0.000132550000 
185.55964	0.000116399000 	0.000049945900 	0.000166345000 
185.56047	0.000152658000 	0.000050627400 	0.000203285000 
185.56131	0.000164572000 	0.000051229800 	0.000215802000 
185.56214	0.000147454000 	0.000051345900 	0.000198800000 
185.56297	0.000114244000 	0.000051140100 	0.000165384000 
185.5638	0.000089571300 	0.000050990400 	0.000140562000 
185.56463	0.000090079100 	0.000051379600 	0.000141459000 
185.56546	0.000107333000 	0.000051949800 	0.000159282000 
185.56629	0.000116769000 	0.000052351500 	0.000169121000 
185.56712	0.000104421000 	0.000052809800 	0.000157231000 
185.56795	0.000081455100 	0.000053137700 	0.000134593000 
185.56878	0.000101666000 	0.000053357800 	0.000155024000 
185.56961	0.000110041000 	0.000053630100 	0.000163671000 
185.57044	0.000095428500 	0.000053732900 	0.000149161000 
185.57127	0.000065570700 	0.000053683700 	0.000119254000 
185.5721	0.000035159500 	0.000053639300 	0.000088798800 
185.57293	0.000032799900 	0.000053593900 	0.000086393800 
185.57376	0.000060949900 	0.000053576300 	0.000114526000 
185.57459	0.000075981500 	0.000053686200 	0.000129668000 
185.57542	0.000087577300 	0.000053723800 	0.000141301000 
185.57625	0.000098066500 	0.000053483100 	0.000151550000 
185.57708	0.000100688000 	0.000053307200 	0.000153995000 
185.57791	0.000113415000 	0.000053541500 	0.000166957000 
185.57874	0.000121088000 	0.000053507400 	0.000174595000 
185.57957	0.000110508000 	0.000053252000 	0.000163760000 
185.5804	0.000091661300 	0.000052766200 	0.000144428000 
185.58123	0.000083644100 	0.000051930000 	0.000135574000 
185.58206	0.000097841900 	0.000050658100 	0.000148500000 
185.58289	0.000120551000 	0.000048699800 	0.000169251000 
185.58372	0.000138235000 	0.000045528600 	0.000183763000 
185.58455	0.000144514000 	0.000041545000 	0.000186059000 
