Wavelength	Xsec_Nan
200.88178	0.00346
200.88276	0.00346
200.88373	0.00349
200.8847	0.00354
200.88568	0.00356
200.88665	0.00353
200.88762	0.00344
200.88859	0.00329
200.88957	0.00314
200.89054	0.00302
200.89151	0.00296
200.89249	0.00296
200.89346	0.00303
200.89443	0.00312
200.89541	0.00321
200.89638	0.00328
200.89735	0.00333
200.89832	0.00334
200.8993	0.00332
200.90027	0.00328
200.90124	0.00322
200.90222	0.00318
200.90319	0.00317
200.90416	0.0032
200.90514	0.00325
200.90611	0.0033
200.90708	0.00333
200.90805	0.00332
200.90903	0.00328
200.91	0.00324
200.91097	0.0032
200.91195	0.00318
200.91292	0.00315
200.91389	0.00312
200.91487	0.0031
200.91584	0.00311
200.91681	0.00316
200.91779	0.00324
200.91876	0.00332
200.91973	0.00337
200.92071	0.00338
200.92168	0.00334
200.92265	0.00329
200.92363	0.00324
200.9246	0.00322
200.92557	0.00321
200.92655	0.0032
200.92752	0.0032
200.92849	0.00323
200.92947	0.00329
200.93044	0.00338
200.93141	0.00347
200.93239	0.00352
200.93336	0.00354
200.93433	0.00352
200.93531	0.00346
200.93628	0.00336
200.93725	0.00326
200.93823	0.00317
200.9392	0.00313
200.94017	0.00315
200.94115	0.00321
200.94212	0.0033
200.94309	0.0034
200.94407	0.00347
200.94504	0.0035
200.94601	0.00348
200.94699	0.00341
200.94796	0.00333
200.94893	0.00325
200.94991	0.00322
200.95088	0.00323
200.95185	0.00327
200.95283	0.00332
200.9538	0.00336
200.95478	0.00338
200.95575	0.00336
200.95672	0.00329
200.9577	0.00318
200.95867	0.00307
200.95964	0.00299
200.96062	0.00299
200.96159	0.00306
200.96256	0.00317
200.96354	0.00329
200.96451	0.00339
200.96549	0.00346
200.96646	0.00351
200.96743	0.00354
200.96841	0.00354
200.96938	0.00352
200.97035	0.00348
200.97133	0.00344
200.9723	0.00342
200.97328	0.0034
200.97425	0.00339
200.97522	0.00337
200.9762	0.00334
200.97717	0.0033
200.97814	0.00328
200.97912	0.00327
200.98009	0.00328
200.98107	0.0033
200.98204	0.00331
200.98301	0.00331
200.98399	0.00333
200.98496	0.00336
200.98593	0.00341
200.98691	0.00345
200.98788	0.00346
200.98886	0.00343
200.98983	0.00339
200.9908	0.00336
200.99178	0.00334
200.99275	0.00333
200.99373	0.00332
200.9947	0.00329
200.99567	0.00324
200.99665	0.0032
200.99762	0.00317
200.9986	0.00319
200.99957	0.00323
201.00054	0.00329
201.00152	0.00334
201.00249	0.00337
201.00347	0.00338
201.00444	0.00338
201.00541	0.00337
201.00639	0.00335
201.00736	0.00333
201.00834	0.00332
201.00931	0.00332
201.01028	0.00332
201.01126	0.00331
201.01223	0.00329
201.01321	0.00327
201.01418	0.00326
201.01516	0.00326
201.01613	0.00327
201.0171	0.00327
201.01808	0.00327
201.01905	0.00327
201.02003	0.00327
201.021	0.00328
201.02197	0.00329
201.02295	0.00332
201.02392	0.00334
201.0249	0.00337
201.02587	0.0034
201.02685	0.00342
201.02782	0.00341
201.02879	0.00338
201.02977	0.00332
201.03074	0.00324
201.03172	0.00317
201.03269	0.00313
201.03367	0.00316
201.03464	0.00324
201.03561	0.00333
201.03659	0.00341
201.03756	0.00345
201.03854	0.00345
201.03951	0.00342
201.04049	0.00339
201.04146	0.00335
201.04244	0.00334
201.04341	0.00334
201.04438	0.00335
201.04536	0.00336
201.04633	0.00336
201.04731	0.00333
201.04828	0.0033
201.04926	0.00329
201.05023	0.00332
201.05121	0.00337
201.05218	0.00342
201.05315	0.00342
201.05413	0.00335
201.0551	0.00324
201.05608	0.00311
201.05705	0.00303
201.05803	0.003
201.059	0.00304
201.05998	0.00312
201.06095	0.00319
201.06193	0.00324
201.0629	0.00327
201.06387	0.00327
201.06485	0.00327
201.06582	0.00327
201.0668	0.00326
201.06777	0.00323
201.06875	0.00322
201.06972	0.00323
201.0707	0.00326
201.07167	0.00331
201.07265	0.00335
201.07362	0.00334
201.0746	0.0033
201.07557	0.00324
201.07655	0.00318
201.07752	0.00314
201.0785	0.00312
201.07947	0.00313
201.08044	0.00317
201.08142	0.0032
201.08239	0.00323
201.08337	0.00324
201.08434	0.00324
201.08532	0.00324
201.08629	0.00324
201.08727	0.00325
201.08824	0.00326
201.08922	0.00329
201.09019	0.00332
201.09117	0.00335
201.09214	0.00338
201.09312	0.0034
201.09409	0.00342
201.09507	0.00341
201.09604	0.00337
201.09702	0.0033
201.09799	0.00321
201.09897	0.00314
201.09994	0.0031
201.10092	0.00311
201.10189	0.00313
201.10287	0.00315
201.10384	0.00317
201.10482	0.00318
201.10579	0.0032
201.10677	0.00323
201.10774	0.00327
201.10872	0.00332
201.10969	0.00335
201.11067	0.00336
201.11164	0.00336
201.11262	0.00334
201.11359	0.00334
201.11457	0.00334
201.11554	0.00334
201.11652	0.00334
201.11749	0.00333
201.11847	0.00331
201.11944	0.00331
201.12042	0.00332
201.12139	0.00335
201.12237	0.00338
201.12334	0.0034
201.12432	0.00341
201.1253	0.0034
201.12627	0.00336
201.12725	0.00331
201.12822	0.00324
201.1292	0.0032
201.13017	0.00319
201.13115	0.00322
201.13212	0.00328
201.1331	0.00334
201.13407	0.00338
201.13505	0.00338
201.13602	0.00334
201.137	0.00326
201.13797	0.00317
201.13895	0.00308
201.13992	0.00303
201.1409	0.00304
201.14188	0.0031
201.14285	0.0032
201.14383	0.00332
201.1448	0.0034
201.14578	0.00342
201.14675	0.00339
201.14773	0.00333
201.1487	0.00329
201.14968	0.0033
201.15065	0.00333
201.15163	0.00338
201.1526	0.00343
201.15358	0.00346
201.15456	0.00349
201.15553	0.00351
201.15651	0.00351
201.15748	0.00348
201.15846	0.00345
201.15943	0.00343
201.16041	0.00342
201.16138	0.00343
201.16236	0.00345
201.16334	0.00348
201.16431	0.00351
201.16529	0.00355
201.16626	0.00359
201.16724	0.00363
201.16821	0.00364
201.16919	0.00362
201.17017	0.00357
201.17114	0.00349
201.17212	0.00343
201.17309	0.00338
201.17407	0.00335
201.17504	0.00332
201.17602	0.00329
201.177	0.00328
201.17797	0.00329
201.17895	0.00334
201.17992	0.00342
201.1809	0.00351
201.18187	0.00361
201.18285	0.0037
201.18383	0.00375
201.1848	0.00374
201.18578	0.00367
201.18675	0.00356
201.18773	0.00345
201.1887	0.00336
201.18968	0.0033
201.19066	0.00326
201.19163	0.00325
201.19261	0.00324
201.19358	0.00325
201.19456	0.00326
201.19554	0.00327
201.19651	0.00327
201.19749	0.00326
201.19846	0.00324
201.19944	0.00322
201.20042	0.00321
201.20139	0.00322
201.20237	0.00324
201.20334	0.00328
201.20432	0.00332
201.2053	0.00337
201.20627	0.0034
201.20725	0.00342
201.20822	0.00342
201.2092	0.00339
201.21018	0.00334
201.21115	0.00327
201.21213	0.00321
201.2131	0.00316
201.21408	0.00311
201.21506	0.00308
201.21603	0.00304
201.21701	0.00302
201.21798	0.00302
201.21896	0.00306
201.21994	0.00313
201.22091	0.00322
201.22189	0.00329
201.22286	0.00333
201.22384	0.00335
201.22482	0.00336
201.22579	0.00337
201.22677	0.0034
201.22775	0.00345
201.22872	0.0035
201.2297	0.00353
201.23067	0.00352
201.23165	0.00348
201.23263	0.00344
201.2336	0.00341
201.23458	0.0034
201.23556	0.00343
201.23653	0.00345
201.23751	0.00347
201.23848	0.00348
201.23946	0.00348
201.24044	0.00349
201.24141	0.0035
201.24239	0.00353
201.24337	0.00358
201.24434	0.00362
201.24532	0.00363
201.2463	0.0036
201.24727	0.00353
201.24825	0.00344
201.24922	0.00337
201.2502	0.00333
201.25118	0.00335
201.25215	0.00339
201.25313	0.00346
201.25411	0.00351
201.25508	0.00353
201.25606	0.00351
201.25704	0.00344
201.25801	0.00334
201.25899	0.00322
201.25997	0.00314
201.26094	0.00312
201.26192	0.00318
201.2629	0.0033
201.26387	0.00344
201.26485	0.00355
201.26583	0.0036
201.2668	0.00362
201.26778	0.00359
201.26876	0.00353
201.26973	0.00347
201.27071	0.00341
201.27169	0.00338
201.27266	0.00337
201.27364	0.00338
201.27462	0.00339
201.27559	0.00339
201.27657	0.0034
201.27755	0.00342
201.27852	0.00343
201.2795	0.00343
201.28048	0.0034
201.28145	0.00335
201.28243	0.00331
201.28341	0.0033
201.28438	0.00333
201.28536	0.00338
201.28634	0.00344
201.28731	0.00348
201.28829	0.00349
201.28927	0.00347
201.29024	0.00343
201.29122	0.00338
201.2922	0.00332
201.29317	0.00328
201.29415	0.00325
201.29513	0.00324
201.2961	0.00324
201.29708	0.00324
201.29806	0.00324
201.29903	0.00323
201.30001	0.00323
201.30099	0.00323
201.30197	0.00326
201.30294	0.0033
201.30392	0.00335
201.3049	0.00339
201.30587	0.00341
201.30685	0.00343
201.30783	0.00344
201.3088	0.00345
201.30978	0.00344
201.31076	0.00341
201.31174	0.00338
201.31271	0.00336
201.31369	0.00335
201.31467	0.00335
201.31564	0.00334
201.31662	0.00333
201.3176	0.0033
201.31857	0.00326
201.31955	0.0032
201.32053	0.00314
201.32151	0.0031
201.32248	0.00307
201.32346	0.00306
201.32444	0.00306
201.32541	0.00308
201.32639	0.00312
201.32737	0.00315
201.32835	0.00319
201.32932	0.00321
201.3303	0.00322
201.33128	0.00322
201.33226	0.00325
201.33323	0.0033
201.33421	0.00339
201.33519	0.00347
201.33616	0.00352
201.33714	0.00352
201.33812	0.00348
201.3391	0.00343
201.34007	0.00338
201.34105	0.00335
201.34203	0.00334
201.34301	0.00333
201.34398	0.00334
201.34496	0.00334
201.34594	0.00334
201.34691	0.00334
201.34789	0.00332
201.34887	0.00331
201.34985	0.00332
201.35082	0.00336
201.3518	0.00342
201.35278	0.00347
201.35376	0.00349
201.35473	0.00346
201.35571	0.00341
201.35669	0.00335
201.35767	0.00331
201.35864	0.00331
201.35962	0.00333
201.3606	0.00338
201.36158	0.00342
201.36255	0.00343
201.36353	0.00342
201.36451	0.00338
201.36549	0.00334
201.36646	0.00332
201.36744	0.00333
201.36842	0.00336
201.3694	0.00341
201.37037	0.00347
201.37135	0.00351
201.37233	0.00354
201.37331	0.00356
201.37428	0.00356
201.37526	0.00352
201.37624	0.00347
201.37722	0.00339
201.3782	0.00333
201.37917	0.00331
201.38015	0.00334
201.38113	0.00342
201.38211	0.00352
201.38308	0.0036
201.38406	0.00364
201.38504	0.00362
201.38602	0.00357
201.387	0.0035
201.38797	0.00345
201.38895	0.0034
201.38993	0.00335
201.39091	0.0033
201.39188	0.00324
201.39286	0.00317
201.39384	0.00311
201.39482	0.00308
201.3958	0.00307
201.39677	0.00308
201.39775	0.00312
201.39873	0.00315
201.39971	0.00319
201.40068	0.00323
201.40166	0.00329
201.40264	0.00334
201.40362	0.00336
201.4046	0.00334
201.40557	0.00328
201.40655	0.00324
201.40753	0.00323
201.40851	0.00328
201.40949	0.00335
201.41046	0.00343
201.41144	0.00348
201.41242	0.00349
201.4134	0.00344
201.41438	0.00338
201.41535	0.00334
201.41633	0.00335
201.41731	0.00341
201.41829	0.00348
201.41927	0.00352
201.42024	0.00352
201.42122	0.00349
201.4222	0.00343
201.42318	0.00338
201.42416	0.00335
201.42514	0.00334
201.42611	0.00336
201.42709	0.00339
201.42807	0.00343
201.42905	0.00345
201.43003	0.00347
201.431	0.00349
201.43198	0.00351
201.43296	0.00352
201.43394	0.00349
201.43492	0.00343
201.4359	0.00335
201.43687	0.00329
201.43785	0.00328
201.43883	0.0033
201.43981	0.00334
201.44079	0.00337
201.44176	0.00339
201.44274	0.00342
201.44372	0.00348
201.4447	0.00356
201.44568	0.00365
201.44666	0.00373
201.44763	0.00376
201.44861	0.00374
201.44959	0.00368
201.45057	0.0036
201.45155	0.00353
201.45253	0.00349
201.4535	0.00346
201.45448	0.00343
201.45546	0.00339
201.45644	0.00334
201.45742	0.0033
201.4584	0.00327
201.45938	0.00326
201.46035	0.00328
201.46133	0.0033
201.46231	0.00333
201.46329	0.00335
201.46427	0.00337
201.46525	0.0034
201.46623	0.00344
201.4672	0.00348
201.46818	0.00351
201.46916	0.00353
201.47014	0.00354
201.47112	0.00356
201.4721	0.00358
201.47308	0.00359
201.47405	0.0036
201.47503	0.00358
201.47601	0.00356
201.47699	0.00354
201.47797	0.00351
201.47895	0.00348
201.47993	0.00344
201.4809	0.0034
201.48188	0.00338
201.48286	0.00338
201.48384	0.00341
201.48482	0.00345
201.4858	0.0035
201.48678	0.00354
201.48776	0.00356
201.48873	0.00354
201.48971	0.0035
201.49069	0.00344
201.49167	0.00339
201.49265	0.00337
201.49363	0.00336
201.49461	0.00335
201.49559	0.00333
201.49656	0.0033
201.49754	0.00327
201.49852	0.00328
201.4995	0.00332
201.50048	0.00338
201.50146	0.00345
201.50244	0.0035
201.50342	0.00355
201.5044	0.00358
201.50537	0.00359
201.50635	0.00358
201.50733	0.00353
201.50831	0.00344
201.50929	0.00336
201.51027	0.00329
201.51125	0.00327
201.51223	0.00327
201.51321	0.00329
201.51418	0.00331
201.51516	0.00334
201.51614	0.0034
201.51712	0.00348
201.5181	0.00357
201.51908	0.00365
201.52006	0.00367
201.52104	0.00364
201.52202	0.00356
201.523	0.00348
201.52398	0.00342
201.52495	0.00339
201.52593	0.00339
201.52691	0.00341
201.52789	0.00346
201.52887	0.00353
201.52985	0.00361
201.53083	0.00367
201.53181	0.00371
201.53279	0.00371
201.53377	0.00367
201.53475	0.00362
201.53572	0.00355
201.5367	0.00348
201.53768	0.00341
201.53866	0.00337
201.53964	0.00335
201.54062	0.00337
201.5416	0.00343
201.54258	0.00351
201.54356	0.0036
201.54454	0.00367
201.54552	0.0037
201.5465	0.0037
201.54748	0.00368
201.54846	0.00364
201.54943	0.00358
201.55041	0.00353
201.55139	0.00349
201.55237	0.00348
201.55335	0.00349
201.55433	0.00353
201.55531	0.00357
201.55629	0.00361
201.55727	0.00363
201.55825	0.00365
201.55923	0.00365
201.56021	0.00366
201.56119	0.00366
201.56217	0.00366
201.56315	0.00365
201.56413	0.00363
201.56511	0.00362
201.56608	0.00359
201.56706	0.00356
201.56804	0.00352
201.56902	0.00347
201.57	0.00343
201.57098	0.0034
201.57196	0.0034
201.57294	0.00341
201.57392	0.00343
201.5749	0.00345
201.57588	0.00345
201.57686	0.00345
201.57784	0.00345
201.57882	0.00348
201.5798	0.00352
201.58078	0.00356
201.58176	0.00359
201.58274	0.00361
201.58372	0.00362
201.5847	0.00364
201.58568	0.00366
201.58666	0.00368
201.58764	0.0037
201.58862	0.00371
201.5896	0.0037
201.59058	0.00368
201.59156	0.00365
201.59253	0.00359
201.59351	0.00354
201.59449	0.0035
201.59547	0.0035
201.59645	0.00352
201.59743	0.00355
201.59841	0.00355
201.59939	0.00353
201.60037	0.00348
201.60135	0.00344
201.60233	0.00342
201.60331	0.00342
201.60429	0.00344
201.60527	0.00345
201.60625	0.00346
201.60723	0.00346
201.60821	0.00345
201.60919	0.00345
201.61017	0.00344
201.61115	0.00344
201.61213	0.00345
201.61311	0.00346
201.61409	0.00347
201.61507	0.00346
201.61605	0.00343
201.61703	0.0034
201.61801	0.00337
201.61899	0.00334
201.61997	0.00332
201.62095	0.00329
201.62193	0.00327
201.62291	0.00326
201.62389	0.00326
201.62487	0.00329
201.62585	0.00333
201.62683	0.00339
201.62781	0.00346
201.62879	0.00355
201.62977	0.00361
201.63075	0.00364
201.63173	0.00362
201.63271	0.00356
201.63369	0.00349
201.63467	0.00347
201.63565	0.00351
201.63663	0.00358
201.63761	0.00365
201.63859	0.00368
201.63957	0.00366
201.64055	0.00361
201.64153	0.00358
201.64252	0.00356
201.6435	0.00356
201.64448	0.00355
201.64546	0.00352
201.64644	0.00346
201.64742	0.0034
201.6484	0.00336
201.64938	0.00334
201.65036	0.00334
201.65134	0.00333
201.65232	0.00331
201.6533	0.00327
201.65428	0.00322
201.65526	0.0032
201.65624	0.00321
201.65722	0.00325
201.6582	0.00329
201.65918	0.00333
201.66016	0.00337
201.66114	0.00342
201.66212	0.00347
201.6631	0.00353
201.66408	0.00356
201.66506	0.00357
201.66604	0.00357
201.66702	0.00356
201.668	0.00358
201.66899	0.00362
201.66997	0.00365
201.67095	0.00367
201.67193	0.00368
201.67291	0.00367
201.67389	0.00367
201.67487	0.00369
201.67585	0.00372
201.67683	0.00372
201.67781	0.00369
201.67879	0.00363
201.67977	0.00358
201.68075	0.00355
201.68173	0.00354
201.68271	0.00356
201.68369	0.0036
201.68467	0.00364
201.68566	0.00368
201.68664	0.00372
201.68762	0.00374
201.6886	0.00374
201.68958	0.00372
201.69056	0.00368
201.69154	0.00363
201.69252	0.00358
201.6935	0.00355
201.69448	0.00353
201.69546	0.00353
201.69644	0.00354
201.69742	0.00354
201.6984	0.00353
201.69939	0.00353
201.70037	0.00353
201.70135	0.00352
201.70233	0.00351
201.70331	0.00348
201.70429	0.00347
201.70527	0.00348
201.70625	0.00352
201.70723	0.00356
201.70821	0.00358
201.70919	0.00359
201.71017	0.0036
201.71116	0.00361
201.71214	0.00361
201.71312	0.00361
201.7141	0.00359
201.71508	0.00357
201.71606	0.00354
201.71704	0.00352
201.71802	0.00351
201.719	0.00349
201.71998	0.00348
201.72097	0.00348
201.72195	0.00349
201.72293	0.00351
201.72391	0.00353
201.72489	0.00357
201.72587	0.0036
201.72685	0.00362
201.72783	0.00363
201.72881	0.00363
201.72979	0.00363
201.73078	0.00362
201.73176	0.00361
201.73274	0.00359
201.73372	0.00357
201.7347	0.00356
201.73568	0.00354
201.73666	0.00351
201.73764	0.00348
201.73863	0.00346
201.73961	0.00345
201.74059	0.00347
201.74157	0.00352
201.74255	0.00356
201.74353	0.00357
201.74451	0.00354
201.74549	0.00348
201.74647	0.00342
201.74746	0.00338
201.74844	0.00335
201.74942	0.00335
201.7504	0.00336
201.75138	0.00339
201.75236	0.00342
201.75334	0.00347
201.75433	0.00354
201.75531	0.00362
201.75629	0.00369
201.75727	0.00373
201.75825	0.00374
201.75923	0.00371
201.76021	0.00367
201.76119	0.00365
201.76218	0.00364
201.76316	0.00365
201.76414	0.00366
201.76512	0.00366
201.7661	0.00364
201.76708	0.00361
201.76806	0.00357
201.76905	0.00352
201.77003	0.00348
201.77101	0.00344
201.77199	0.00342
201.77297	0.00341
201.77395	0.00343
201.77494	0.00346
201.77592	0.0035
201.7769	0.00355
201.77788	0.0036
201.77886	0.00364
201.77984	0.00367
201.78082	0.00367
201.78181	0.00366
201.78279	0.00363
201.78377	0.0036
201.78475	0.00357
201.78573	0.00353
201.78671	0.00349
201.7877	0.00346
201.78868	0.00346
201.78966	0.00348
201.79064	0.00351
201.79162	0.00354
201.7926	0.00356
201.79359	0.00357
201.79457	0.00357
201.79555	0.00358
201.79653	0.0036
201.79751	0.00362
201.79849	0.00363
201.79948	0.00363
201.80046	0.00363
201.80144	0.00362
201.80242	0.00363
201.8034	0.00365
201.80439	0.00367
201.80537	0.0037
201.80635	0.00374
201.80733	0.00377
201.80831	0.0038
201.80929	0.00381
201.81028	0.00381
201.81126	0.00379
201.81224	0.00375
201.81322	0.00371
201.8142	0.00368
201.81519	0.00368
201.81617	0.00371
201.81715	0.00376
201.81813	0.00378
201.81911	0.00377
201.8201	0.00371
201.82108	0.00364
201.82206	0.00358
201.82304	0.00354
201.82402	0.0035
201.82501	0.00344
201.82599	0.00337
201.82697	0.00331
201.82795	0.00329
201.82893	0.00333
201.82992	0.00343
201.8309	0.00354
201.83188	0.00363
201.83286	0.00366
201.83384	0.00365
201.83483	0.00363
201.83581	0.00361
201.83679	0.00361
201.83777	0.00361
201.83876	0.00359
201.83974	0.00357
201.84072	0.00354
201.8417	0.00352
201.84268	0.00351
201.84367	0.00349
201.84465	0.00347
201.84563	0.00345
201.84661	0.00345
201.84759	0.00348
201.84858	0.00354
201.84956	0.00362
201.85054	0.00368
201.85152	0.00373
201.85251	0.00373
201.85349	0.00371
201.85447	0.00365
201.85545	0.00358
201.85644	0.0035
201.85742	0.00343
201.8584	0.00339
201.85938	0.00337
201.86036	0.00336
201.86135	0.00337
201.86233	0.00338
201.86331	0.0034
201.86429	0.00344
201.86528	0.00349
201.86626	0.00353
201.86724	0.00355
201.86822	0.00353
201.86921	0.00352
201.87019	0.00353
201.87117	0.00356
201.87215	0.00359
201.87314	0.00359
201.87412	0.00352
201.8751	0.00341
201.87608	0.00332
201.87707	0.0033
201.87805	0.00335
201.87903	0.00344
201.88001	0.00354
201.881	0.00359
201.88198	0.00361
201.88296	0.00361
201.88394	0.00361
201.88493	0.0036
201.88591	0.0036
201.88689	0.00358
201.88787	0.00357
201.88886	0.00356
201.88984	0.00356
201.89082	0.00355
201.89181	0.00351
201.89279	0.00346
201.89377	0.00342
201.89475	0.0034
201.89574	0.00339
201.89672	0.0034
201.8977	0.00341
201.89868	0.00341
201.89967	0.00341
201.90065	0.00341
201.90163	0.00339
201.90262	0.00338
201.9036	0.00337
201.90458	0.00339
201.90556	0.00342
201.90655	0.00348
201.90753	0.00356
201.90851	0.00364
201.9095	0.00371
201.91048	0.00377
201.91146	0.00379
201.91244	0.00378
201.91343	0.00376
201.91441	0.00373
201.91539	0.00371
201.91638	0.00372
201.91736	0.00375
201.91834	0.00379
201.91932	0.00384
201.92031	0.00388
201.92129	0.00389
201.92227	0.00387
201.92326	0.00382
201.92424	0.00376
201.92522	0.00368
201.9262	0.00362
201.92719	0.00358
201.92817	0.00357
201.92915	0.00356
201.93014	0.00356
201.93112	0.00356
201.9321	0.00356
201.93309	0.00356
201.93407	0.00357
201.93505	0.00358
201.93604	0.00359
201.93702	0.0036
201.938	0.00363
201.93898	0.00367
201.93997	0.00371
201.94095	0.00375
201.94193	0.00377
201.94292	0.00375
201.9439	0.00373
201.94488	0.0037
201.94587	0.00369
201.94685	0.00368
201.94783	0.00369
201.94882	0.00369
201.9498	0.00369
201.95078	0.00367
201.95177	0.00363
201.95275	0.0036
201.95373	0.0036
201.95472	0.00364
201.9557	0.00371
201.95668	0.00381
201.95767	0.00389
201.95865	0.00394
201.95963	0.00395
201.96062	0.00393
201.9616	0.00388
201.96258	0.00384
201.96357	0.0038
201.96455	0.00377
201.96553	0.00376
201.96652	0.00373
201.9675	0.00369
201.96848	0.00365
201.96947	0.00361
201.97045	0.00359
201.97143	0.00357
201.97242	0.00355
201.9734	0.00352
201.97438	0.00346
201.97537	0.00339
201.97635	0.00333
201.97733	0.0033
201.97832	0.00331
201.9793	0.00336
201.98028	0.00344
201.98127	0.00353
201.98225	0.00362
201.98324	0.0037
201.98422	0.00377
201.9852	0.00384
201.98619	0.00389
201.98717	0.00392
201.98815	0.00392
201.98914	0.00389
201.99012	0.00386
201.9911	0.00383
201.99209	0.00382
201.99307	0.00381
201.99406	0.00379
201.99504	0.00373
201.99602	0.00365
201.99701	0.00357
201.99799	0.00351
201.99897	0.00348
201.99996	0.00349
202.00094	0.00353
202.00192	0.00356
202.00291	0.00358
202.00389	0.00357
202.00488	0.00354
202.00586	0.00352
202.00684	0.0035
202.00783	0.00349
202.00881	0.00348
202.00979	0.00348
202.01078	0.00351
202.01176	0.00355
202.01275	0.00361
202.01373	0.00366
202.01471	0.00368
202.0157	0.00367
202.01668	0.00362
202.01767	0.00357
202.01865	0.00352
202.01963	0.0035
202.02062	0.00349
202.0216	0.0035
202.02259	0.0035
202.02357	0.0035
202.02455	0.00351
202.02554	0.00352
202.02652	0.00354
202.02751	0.00358
202.02849	0.00362
202.02947	0.00365
202.03046	0.00366
202.03144	0.00366
202.03243	0.00367
202.03341	0.00367
202.03439	0.00367
202.03538	0.00367
202.03636	0.00367
202.03735	0.0037
202.03833	0.00373
202.03931	0.00376
202.0403	0.00376
202.04128	0.00372
202.04227	0.00367
202.04325	0.00363
202.04423	0.00362
202.04522	0.00365
202.0462	0.00369
202.04719	0.00373
202.04817	0.00375
202.04916	0.00374
202.05014	0.00372
202.05112	0.0037
202.05211	0.00369
202.05309	0.0037
202.05408	0.00373
202.05506	0.00375
202.05605	0.00376
202.05703	0.00373
202.05801	0.00368
202.059	0.00364
202.05998	0.0036
202.06097	0.00357
202.06195	0.00355
202.06294	0.00353
202.06392	0.00351
202.0649	0.0035
202.06589	0.0035
202.06687	0.00352
202.06786	0.00354
202.06884	0.00354
202.06983	0.00354
202.07081	0.00354
202.07179	0.00355
202.07278	0.00359
202.07376	0.00366
202.07475	0.00375
202.07573	0.00384
202.07672	0.00392
202.0777	0.00396
202.07869	0.00396
202.07967	0.00392
202.08065	0.00386
202.08164	0.00381
202.08262	0.00379
202.08361	0.0038
202.08459	0.00381
202.08558	0.00382
202.08656	0.00379
202.08755	0.00373
202.08853	0.00366
202.08952	0.00362
202.0905	0.00361
202.09149	0.00363
202.09247	0.00368
202.09345	0.00372
202.09444	0.00374
202.09542	0.00374
202.09641	0.00373
202.09739	0.00371
202.09838	0.00369
202.09936	0.00368
202.10035	0.00367
202.10133	0.00368
202.10232	0.0037
202.1033	0.00372
202.10429	0.00373
202.10527	0.00371
202.10626	0.00368
202.10724	0.00365
202.10822	0.00363
202.10921	0.00363
202.11019	0.00364
202.11118	0.00365
202.11216	0.00367
202.11315	0.00369
202.11413	0.0037
202.11512	0.0037
202.1161	0.00368
202.11709	0.00366
202.11807	0.00365
202.11906	0.00366
202.12004	0.00367
202.12103	0.00368
202.12201	0.00368
202.123	0.00368
202.12398	0.00368
202.12497	0.00369
202.12595	0.00371
202.12694	0.00371
202.12792	0.0037
202.12891	0.00367
202.12989	0.00363
202.13088	0.0036
202.13186	0.00359
202.13285	0.00359
202.13383	0.00361
202.13482	0.00366
202.1358	0.00374
202.13679	0.00383
202.13777	0.0039
202.13876	0.00393
202.13974	0.00392
202.14073	0.00387
202.14171	0.0038
202.1427	0.00373
202.14368	0.00368
202.14467	0.00365
202.14565	0.00367
202.14664	0.00372
202.14762	0.00378
202.14861	0.00384
202.14959	0.00385
202.15058	0.00382
202.15156	0.00377
202.15255	0.00372
202.15353	0.00368
202.15452	0.00366
202.15551	0.00367
202.15649	0.00371
202.15748	0.00378
202.15846	0.00385
202.15945	0.00389
202.16043	0.00389
202.16142	0.00383
202.1624	0.00375
202.16339	0.00366
202.16437	0.0036
202.16536	0.00359
202.16634	0.00361
202.16733	0.00368
202.16831	0.00376
202.1693	0.00385
202.17029	0.00391
202.17127	0.00393
202.17226	0.00389
202.17324	0.00382
202.17423	0.00374
202.17521	0.00368
202.1762	0.00366
202.17718	0.00368
202.17817	0.00369
202.17915	0.00369
202.18014	0.00366
202.18112	0.00359
202.18211	0.00351
202.1831	0.00348
202.18408	0.00352
202.18507	0.00362
202.18605	0.00375
202.18704	0.00386
202.18802	0.00391
202.18901	0.0039
202.18999	0.00386
202.19098	0.00383
202.19197	0.00382
202.19295	0.00384
202.19394	0.00386
202.19492	0.00387
202.19591	0.00386
202.19689	0.00384
202.19788	0.00384
202.19887	0.00386
202.19985	0.00388
202.20084	0.0039
202.20182	0.0039
202.20281	0.00389
202.20379	0.00386
202.20478	0.00383
202.20577	0.0038
202.20675	0.00377
202.20774	0.00374
202.20872	0.00371
202.20971	0.00368
202.21069	0.00365
202.21168	0.00362
202.21267	0.00359
202.21365	0.00355
202.21464	0.00353
202.21562	0.00353
202.21661	0.00355
202.21759	0.00359
202.21858	0.00363
202.21957	0.00365
202.22055	0.00364
202.22154	0.0036
202.22252	0.00356
202.22351	0.00352
202.2245	0.00352
202.22548	0.00355
202.22647	0.0036
202.22745	0.00364
202.22844	0.00368
202.22943	0.0037
202.23041	0.00372
202.2314	0.00373
202.23238	0.00376
202.23337	0.0038
202.23436	0.00385
202.23534	0.00389
202.23633	0.00392
202.23731	0.00392
202.2383	0.0039
202.23929	0.00386
202.24027	0.00382
202.24126	0.0038
202.24224	0.00378
202.24323	0.00376
202.24422	0.00372
202.2452	0.00368
202.24619	0.00367
202.24717	0.00369
202.24816	0.00374
202.24915	0.00378
202.25013	0.00379
202.25112	0.00377
202.25211	0.00373
