Wavelength	Xsec_Ave	STTDEV_Xsec_Ave
212.50288	2.8224237834671227e-18	2.0774712830121066e-19
212.50397	2.9142651457326045e-18	2.3167354289239015e-19
212.50506	3.030826816252234e-18	2.451330739122846e-19
212.50615	3.1636084343339683e-18	2.5333587042989424e-19
212.50724	3.2918108131391606e-18	2.5992381473539856e-19
212.50833	3.3836706946134788e-18	2.7663435340341596e-19
212.50942	3.4363019183232148e-18	2.754696826853978e-19
212.5105	3.4512044149687704e-18	2.760004557844233e-19
212.51159	3.442696344296362e-18	3.032393614430233e-19
212.51268	3.5524923077797346e-18	4.031811905882437e-19
212.51377	3.56504060699069e-18	4.676847352640454e-19
212.51486	3.557601911947438e-18	4.377610802813478e-19
212.51595	3.540539423244903e-18	4.1715383681495395e-19
212.51704	3.5085215387278625e-18	3.687261782617626e-19
212.51813	3.4688373523858624e-18	3.103948036948991e-19
212.51921	3.4347402620359285e-18	2.643758260844672e-19
212.5203	3.3957413750085207e-18	2.507922842163558e-19
212.52139	3.3576831457746433e-18	2.842162666121639e-19
212.52248	3.3037043244125303e-18	3.3459726298828914e-19
212.52357	3.2410891490757777e-18	3.6984321078404756e-19
212.52466	3.2310407705294623e-18	3.866445900055217e-19
212.52575	3.1714588941059468e-18	3.468763437910539e-19
212.52684	3.0678664068419014e-18	3.111248814118242e-19
212.52793	3.0560971595686706e-18	2.7571151748299035e-19
212.52901	3.047863956887434e-18	2.406714100799097e-19
212.5301	3.045654156388314e-18	2.3341952519712203e-19
212.53119	3.0429908256344357e-18	2.392588204549611e-19
212.53228	3.0418083580278057e-18	2.4339632302026445e-19
212.53337	3.0352886608543694e-18	2.5910815620641534e-19
212.53446	3.0309076457021057e-18	2.844224261634329e-19
212.53555	3.032243649517375e-18	3.1628503969804085e-19
212.53664	3.0292135245712607e-18	3.407536942777292e-19
212.53773	3.0239930376040173e-18	3.449795675586863e-19
212.53882	3.018395735833025e-18	3.4337853326178287e-19
212.5399	3.0081108993742798e-18	3.41960293036e-19
212.54099	3.008158105026431e-18	3.321794488251149e-19
212.54208	3.0019631681906064e-18	3.264285781175496e-19
212.54317	3.000252800780328e-18	2.9027305147057435e-19
212.54426	2.9987147806941555e-18	2.476926354992275e-19
212.54535	2.9936092170693337e-18	1.956688698671747e-19
212.54644	3.004248359361053e-18	1.6259937361329112e-19
212.54753	3.023656332512093e-18	1.550467185834741e-19
212.54862	3.04775829266072e-18	1.8829228170591409e-19
212.54971	3.077943943945611e-18	2.2706497626796474e-19
212.5508	3.0910991425083178e-18	2.4425770815414643e-19
212.55188	3.1046548655395086e-18	2.430536859061604e-19
212.55297	3.1195772120568558e-18	2.350771755523684e-19
212.55406	3.148791981989434e-18	2.390894721959796e-19
212.55515	3.1859369404338092e-18	2.5138848403336514e-19
212.55624	3.2241140425358505e-18	2.776767872107593e-19
212.55733	3.267333250780331e-18	3.2349394878688035e-19
212.55842	3.297781751989825e-18	3.749569941179108e-19
212.55951	3.2984736584774073e-18	4.0502772067074497e-19
212.5606	3.2651680560064426e-18	4.02839062858601e-19
212.56169	3.205450422548065e-18	3.5192708150662217e-19
212.56278	3.1292610715181418e-18	2.834540497609675e-19
212.56387	3.0762296309776816e-18	2.289641534086516e-19
212.56496	3.0657371696024763e-18	2.077370961615042e-19
212.56605	3.0970398381952335e-18	2.1060833569065146e-19
212.56713	3.1514431392722067e-18	2.0606444122050141e-19
212.56822	3.1946188463981286e-18	2.0919236198764238e-19
212.56931	3.2058594240135204e-18	2.5012696134790613e-19
212.5704	3.177553082495817e-18	3.134874540281342e-19
212.57149	3.136920427259617e-18	3.730308518758347e-19
212.57258	3.0936158498045534e-18	3.9502834635342087e-19
212.57367	3.0804727545885286e-18	3.8347029836833623e-19
212.57476	3.0816854168721305e-18	3.6002680052080956e-19
212.57585	3.0842602905967293e-18	3.5261249653544185e-19
212.57694	3.0712679258390567e-18	3.533592122543892e-19
212.57803	3.023633060904672e-18	3.418632364511326e-19
212.57912	2.9691630379646363e-18	3.04358138773961e-19
212.58021	2.9283427093958736e-18	2.7045996148644036e-19
212.5813	2.9164971154216258e-18	2.5412982565895024e-19
212.58239	2.9253096262563972e-18	2.639418038623428e-19
212.58348	2.940505024669817e-18	2.8322261412929175e-19
212.58457	2.943697742797769e-18	3.113258759304846e-19
212.58565	2.9167740382495605e-18	3.285749326458369e-19
212.58674	2.8834463019452416e-18	3.300341551957373e-19
212.58783	2.8433944519714932e-18	3.1358126104568824e-19
212.58892	2.814628215263472e-18	2.919019676605664e-19
212.59001	2.8081268351819815e-18	2.760063616521342e-19
212.5911	2.808893600174847e-18	2.691674870243723e-19
212.59219	2.8233613996686555e-18	2.652663562799847e-19
212.59328	2.840891512465767e-18	2.6750876102656945e-19
212.59437	2.858609905361736e-18	2.8151204960487567e-19
212.59546	2.8719870677905304e-18	3.1993464198768614e-19
212.59655	2.8778507168390775e-18	3.4096910173324364e-19
212.59764	2.8714008420723778e-18	3.5859864175245877e-19
212.59873	2.8723807315992108e-18	3.7178555467769574e-19
212.59982	2.8993273428853443e-18	3.8328999750394186e-19
212.60091	2.9453006548202213e-18	3.6305501702551064e-19
212.602	3.001634841331218e-18	3.4537433300091646e-19
212.60309	3.0530160895940863e-18	3.4748216595262217e-19
212.60418	3.064898967345316e-18	3.460552305619563e-19
212.60527	3.045231686903103e-18	3.301219653863295e-19
212.60636	2.994471062918852e-18	2.9256765296286387e-19
212.60745	2.935351971158014e-18	2.630209631041804e-19
212.60854	2.8756249360504947e-18	2.370068156564525e-19
212.60963	2.837308297158218e-18	2.060763478682783e-19
212.61072	2.8433874990250436e-18	1.8364590857526502e-19
212.61181	2.8825086653939498e-18	2.0486439760738036e-19
212.6129	2.9448134043446236e-18	2.748587281388223e-19
212.61399	2.999468867982465e-18	3.344485403158681e-19
212.61508	3.0288504373433244e-18	3.6447267796438435e-19
212.61617	3.036820798850661e-18	3.61073158216434e-19
212.61726	3.0452643202493236e-18	3.4499489537978627e-19
212.61835	3.0564242912029337e-18	3.2709626677269006e-19
212.61944	3.0739356009998838e-18	3.155149593249496e-19
212.62053	3.067845734531641e-18	2.824419359577555e-19
212.62162	3.0463514815694425e-18	2.41867288759949e-19
212.62271	2.9987247945467e-18	1.9830251887047212e-19
212.6238	2.9402548233224165e-18	1.6352717309535293e-19
212.62489	2.89492307584135e-18	1.4731253824543913e-19
212.62598	2.8652597590780665e-18	1.818309296521803e-19
212.62707	2.8643600126853154e-18	2.4889202548434436e-19
212.62815	2.8731987858503555e-18	2.933335770880475e-19
212.62924	2.8817765076311213e-18	2.7694138036187267e-19
212.63033	2.883589754686445e-18	2.234951527478945e-19
212.63142	2.8578349148037554e-18	1.5185780207636264e-19
212.63251	2.8304501396326857e-18	1.5330228230938432e-19
212.6336	2.799750188820082e-18	2.085420671133763e-19
212.63469	2.7833629933571526e-18	2.63812039027107e-19
212.63579	2.7860147206299537e-18	2.9376937961059145e-19
212.63688	2.802710284375932e-18	2.9184128732349103e-19
212.63797	2.8122678410473212e-18	2.679727978328368e-19
212.63906	2.803986181688096e-18	2.6102589465193183e-19
212.64015	2.7590335894814585e-18	2.6230059876976474e-19
212.64124	2.7144136643556093e-18	2.677739772700596e-19
212.64233	2.675750217976277e-18	2.72176433643802e-19
212.64342	2.6819368151405437e-18	2.6246087999621654e-19
212.64451	2.7349360306321917e-18	2.3994635521418613e-19
212.6456	2.8070519183887897e-18	2.165010063336677e-19
212.64669	2.86339641916832e-18	1.9318323128737606e-19
212.64778	2.8874305142319385e-18	1.799467085692336e-19
212.64887	2.8761561188086196e-18	1.8559819741339134e-19
212.64996	2.846493488180105e-18	1.946074501353576e-19
212.65105	2.824731595473568e-18	1.9479791790988182e-19
212.65214	2.8368271291655413e-18	1.874537418354566e-19
212.65323	2.832694587417086e-18	2.0622980089409833e-19
212.65432	2.8679449013964887e-18	2.6494079238105565e-19
212.65541	2.840018278314402e-18	3.0307282859042346e-19
212.6565	2.777829101204354e-18	3.2115122733482214e-19
212.65759	2.6998436202166943e-18	3.1971241320887006e-19
212.65868	2.6302356436220283e-18	3.2343739905704545e-19
212.65977	2.581244062282344e-18	3.453370492523457e-19
212.66086	2.5721723546587642e-18	3.7158447393085703e-19
212.66195	2.578169608895725e-18	3.863134568044241e-19
212.66304	2.593791065189999e-18	3.7380876567604063e-19
212.66413	2.5996921384510787e-18	3.484255585896595e-19
212.66522	2.5958513193579617e-18	3.0996087165172594e-19
212.66631	2.5771683860361262e-18	2.4433543280539087e-19
212.6674	2.580505613242107e-18	2.3561631732722617e-19
212.66849	2.5884894184794633e-18	2.0664281745302326e-19
212.66958	2.6122842800100637e-18	2.16416028265165e-19
212.67067	2.622151597432068e-18	2.3686919299041686e-19
212.67176	2.605709920216689e-18	2.382223044635589e-19
212.67285	2.581727377272116e-18	2.321332133490754e-19
212.67394	2.557206957803533e-18	2.0431351189904467e-19
212.67503	2.5486475378827766e-18	1.8481178011133899e-19
212.67612	2.5679688335743644e-18	2.0294590177186423e-19
212.67721	2.608548393170513e-18	2.401819075063797e-19
212.67831	2.6578123221496148e-18	2.6741319769353325e-19
212.6794	2.7010630851064188e-18	2.6954342697506703e-19
212.68049	2.7428710799836762e-18	2.6731765696452633e-19
212.68158	2.7605919052137757e-18	2.46078723659894e-19
212.68267	2.7389188067339305e-18	2.1909920651158996e-19
212.68376	2.7012209055184322e-18	1.9137541413357149e-19
212.68485	2.644417293251753e-18	1.986726257300988e-19
212.68594	2.572122919538046e-18	2.478144216854163e-19
212.68703	2.498146732810563e-18	3.1399331240398677e-19
212.68812	2.4389786830503128e-18	3.646317993057397e-19
212.68921	2.392414506451195e-18	3.9934606813171625e-19
212.6903	2.378228646594766e-18	4.1110581609623215e-19
212.69139	2.4017617987542918e-18	3.977063462002481e-19
212.69248	2.4312704925277682e-18	3.609215270105907e-19
212.69357	2.4526042832275734e-18	3.10639812753694e-19
212.69466	2.4458852457691865e-18	2.729790156374181e-19
212.69575	2.3974512791863213e-18	3.140141448230142e-19
212.69684	2.3872814360287853e-18	3.392011382550541e-19
212.69794	2.3670838673464383e-18	3.1305067762059804e-19
212.69903	2.3521725127851176e-18	2.6536133765037206e-19
212.70012	2.3428829845986405e-18	2.3555926579419655e-19
212.70121	2.343340489391145e-18	2.369044611891751e-19
212.7023	2.35961027062771e-18	2.170013271968497e-19
212.70339	2.396006425560602e-18	2.2329611682669874e-19
212.70448	2.4142800527009857e-18	2.1813956059085344e-19
212.70557	2.3948625317244435e-18	1.8520561993152545e-19
212.70666	2.351412158923916e-18	1.4315084521294614e-19
212.70775	2.2959483468437126e-18	1.1900631773833411e-19
212.70884	2.2953476212642826e-18	1.3703290439221595e-19
212.70993	2.2938140061895715e-18	1.74170208054333e-19
212.71102	2.3829895719623713e-18	1.6447445521452654e-19
212.71212	2.4122051709374846e-18	2.036761338825026e-19
212.71321	2.4290400934014756e-18	2.313607495558227e-19
212.7143	2.4312633380218707e-18	2.490509674420005e-19
212.71539	2.422447333695173e-18	2.637304848044442e-19
212.71648	2.4012333843189992e-18	2.6503402802186373e-19
212.71757	2.37645796400679e-18	2.6807636862806744e-19
212.71866	2.3371650900684626e-18	2.1075995823076294e-19
212.71975	2.311868238815705e-18	1.8680671311045745e-19
212.72084	2.2828147998186358e-18	1.694615599702583e-19
212.72193	2.2478995203103303e-18	1.7922565708883211e-19
212.72302	2.212441539062475e-18	1.9766636930837653e-19
212.72412	2.1814384997910554e-18	2.1032109964061267e-19
212.72521	2.1657315761714722e-18	2.0327678737295144e-19
212.7263	2.18201697086378e-18	1.9350677714141903e-19
212.72739	2.2163469863687556e-18	1.699342553128007e-19
212.72848	2.2649545981164118e-18	1.368524130079233e-19
212.72957	2.320961743821266e-18	1.2805062127014515e-19
212.73066	2.364623145907641e-18	1.4450616525558954e-19
212.73175	2.3907812407781293e-18	1.5878332389486265e-19
212.73284	2.3951154908455067e-18	1.5616607882412974e-19
212.73393	2.386193005886333e-18	1.4575458765808808e-19
212.73503	2.406878138528332e-18	1.343736836783731e-19
212.73612	2.3053445561136127e-18	2.4165103614215856e-19
212.73721	2.260427694025676e-18	3.0815720316388014e-19
212.7383	2.2318340935656714e-18	3.429372244779751e-19
212.73939	2.2193507638404167e-18	3.415121086656696e-19
212.74048	2.229903998577475e-18	3.048844106739476e-19
212.74157	2.256382588624459e-18	2.4926162551633017e-19
212.74266	2.2867894415284327e-18	2.014340745424018e-19
212.74375	2.3144111744746076e-18	1.8046757508024254e-19
212.74485	2.3267738604782525e-18	1.8954413622129178e-19
212.74594	2.312802341446804e-18	2.0099234842233357e-19
212.74703	2.28221920832418e-18	2.2296457884502766e-19
212.74812	2.3160107172507326e-18	2.0834873740559097e-19
212.74921	2.3051779204713405e-18	1.9930811270945415e-19
212.7503	2.2957235627975695e-18	1.9078918794685704e-19
212.75139	2.2816501340788482e-18	1.6812327443449012e-19
212.75248	2.2863477534839373e-18	1.2023041571037955e-19
212.75357	2.3220955548454782e-18	1.9184346167738496e-19
212.75467	2.334081733240902e-18	2.7219853538562976e-19
212.75576	2.320179078546973e-18	3.090566776848619e-19
212.75685	2.2812363530957374e-18	3.1402312772279376e-19
212.75794	2.2402505198355687e-18	3.0156245770390967e-19
212.75903	2.216660782845958e-18	2.979684315360493e-19
212.76012	2.202239111396008e-18	2.918063015221753e-19
212.76121	2.1924522946443618e-18	2.8050387906892183e-19
212.76231	2.185380393651552e-18	2.5503545844071055e-19
212.7634	2.10453507334534e-18	2.0322090167429528e-19
212.76449	2.0980884294662176e-18	2.1832691118862e-19
212.76558	2.063351882048935e-18	2.0608861544300213e-19
212.76667	2.019133292091347e-18	1.7714704082529137e-19
212.76776	1.9829615240622895e-18	1.6533323732293772e-19
212.76885	1.9656791611684692e-18	1.743823096364693e-19
212.76994	1.984512953314214e-18	2.272083213300899e-19
212.77104	2.0126789616751404e-18	2.5880564312904364e-19
212.77213	2.0338153878460932e-18	2.5966509516097614e-19
212.77322	2.052672588364505e-18	2.368319117272316e-19
212.77431	2.073293358927431e-18	2.0194619667802365e-19
212.7754	2.0941084575253322e-18	1.8477776958779607e-19
212.77649	2.1144807961347736e-18	2.0589419887540186e-19
212.77759	2.130629983232197e-18	2.6090821008469747e-19
212.77868	2.124975868998033e-18	3.039609996689728e-19
212.77977	2.1013130020351837e-18	3.2082992303026254e-19
212.78086	2.0791798713235705e-18	3.271615553230447e-19
212.78195	2.0454404304442733e-18	3.0543569900448473e-19
212.78304	2.017535580519793e-18	2.6739766019918513e-19
212.78413	1.991462889604586e-18	2.279761193894399e-19
212.78523	1.960645906976185e-18	2.0038803968723e-19
212.78632	1.9751285209260396e-18	2.075711363752338e-19
212.78741	1.960361489866879e-18	2.1311981067159012e-19
212.7885	1.9171203750686026e-18	2.173576873114504e-19
212.78959	1.922260650562619e-18	2.1957164934052544e-19
212.79068	1.9353552456697884e-18	2.1887893455972765e-19
212.79178	1.949034013685397e-18	2.0864996474453394e-19
212.79287	1.959056318981637e-18	1.7021191774422231e-19
212.79396	1.9631262688592398e-18	1.2718541318754109e-19
212.79505	1.967840292319386e-18	9.838498513651582e-20
212.79614	1.9768447950117953e-18	9.781961479521558e-20
212.79723	1.9927232370079324e-18	1.1810430281540201e-19
212.79833	2.035856665259011e-18	1.6899700630653962e-19
212.79942	2.0681200071001935e-18	2.1556168557727767e-19
212.80051	2.0615022586047074e-18	2.440802900618756e-19
212.8016	2.0669902055226147e-18	2.7638667037207843e-19
212.80269	2.0774219458665904e-18	2.906614663032179e-19
212.80378	2.0762006614025477e-18	2.7744978323316307e-19
212.80488	2.0734956754902983e-18	2.708775598847968e-19
212.80597	2.0601843149425734e-18	2.8259176176080895e-19
212.80706	2.0363503293242556e-18	3.1381339798509806e-19
212.80815	1.99922721752051e-18	3.380172426531728e-19
212.80924	1.9482411973803018e-18	3.4644429798360414e-19
212.81034	1.9036975530428984e-18	3.3565451662222973e-19
212.81143	1.8530742710457998e-18	3.000692264259873e-19
212.81252	1.802693825224853e-18	2.472020883813289e-19
212.81361	1.771745362752987e-18	2.056468093360395e-19
212.8147	1.7532377923411686e-18	1.791088835422285e-19
212.81579	1.7612576507346963e-18	1.7120354785812523e-19
212.81689	1.7770499879182776e-18	1.8756912862361306e-19
212.81798	1.8007503587955392e-18	2.0310596969175682e-19
212.81907	1.8190078768556542e-18	2.137925445416914e-19
212.82016	1.8263324190846857e-18	2.1316125340296895e-19
212.82125	1.8251813262182103e-18	2.0800166224071707e-19
212.82235	1.8169162113602433e-18	1.9992058470346746e-19
212.82344	1.813762066644708e-18	1.9657292316015965e-19
212.82453	1.802568706755983e-18	1.9267711150932445e-19
212.82562	1.7894808265880653e-18	2.0907038575770108e-19
212.82671	1.7723416092947236e-18	2.340843052361428e-19
212.82781	1.7975569293463203e-18	2.695007503227062e-19
212.8289	1.795451291328097e-18	2.728478965937278e-19
212.82999	1.7776061810931125e-18	2.511090900706028e-19
212.83108	1.738653184926979e-18	2.178076828749148e-19
212.83217	1.6544662387936111e-18	1.9267096450027607e-19
212.83327	1.6260495576956798e-18	1.7187410117272456e-19
212.83436	1.6103565076833683e-18	1.6670820365025053e-19
212.83545	1.611118943138163e-18	1.6416811744104481e-19
212.83654	1.6025954368216685e-18	1.8370254110302562e-19
212.83763	1.5952754510171787e-18	2.1342707234847738e-19
212.83873	1.5820280316350916e-18	2.403016313674905e-19
212.83982	1.5701092086510157e-18	2.4111638908927374e-19
212.84091	1.5580782232360024e-18	2.307496864510586e-19
212.842	1.5515495817555787e-18	1.9764178054167814e-19
212.8431	1.558593390085413e-18	1.563376835068407e-19
212.84419	1.5726324839820807e-18	1.1876984140779205e-19
212.84528	1.593237053261792e-18	1.0979955313822904e-19
212.84637	1.620597845419335e-18	1.6259868179307521e-19
212.84746	1.6461712781352183e-18	2.286035632806949e-19
212.84856	1.6629795017433082e-18	3.088579796843195e-19
212.84965	1.6786024300101427e-18	3.6692750857469074e-19
212.85074	1.6941529988555768e-18	3.8938250606656964e-19
212.85183	1.7269751556990246e-18	3.816569842552742e-19
212.85293	1.769645035733598e-18	3.5252458357609464e-19
212.85402	1.810611232176854e-18	3.195107682364722e-19
212.85511	1.8320994570628705e-18	2.918495512390878e-19
212.8562	1.829063259132255e-18	2.8073862234013426e-19
212.85729	1.8095767180243927e-18	2.744324739380056e-19
212.85839	1.791797804721036e-18	2.7132222604116212e-19
212.85948	1.789616839653863e-18	3.116972250148838e-19
212.86057	1.7964033656869374e-18	3.147789560567961e-19
212.86166	1.78301335159873e-18	3.0668651206724404e-19
212.86276	1.752687291677859e-18	3.0368005679843455e-19
212.86385	1.6290148189837072e-18	2.5469309019309896e-19
212.86494	1.6001227121135702e-18	2.2629702653754434e-19
212.86603	1.6033887204304195e-18	2.1762760736599375e-19
212.86713	1.6175029192297203e-18	2.174511216995218e-19
212.86822	1.6374045331049843e-18	2.1574283841312594e-19
212.86931	1.64377267801615e-18	2.1253896729743662e-19
212.8704	1.6377269835277154e-18	2.153554978659795e-19
212.8715	1.618535375207988e-18	2.279070073349659e-19
212.87259	1.6088254289759374e-18	2.475035865985127e-19
212.87368	1.6063134227385372e-18	2.61114850178224e-19
212.87477	1.6162744481989814e-18	2.5685427789648376e-19
212.87587	1.642053817182688e-18	2.5040256916215725e-19
212.87696	1.664692689101041e-18	2.2997963875161296e-19
212.87805	1.6735959783988704e-18	1.9630113110075752e-19
212.87914	1.6621664321536158e-18	1.5242393858918396e-19
212.88024	1.5285390818162237e-18	1.9110519219735186e-19
212.88133	1.5079983541491673e-18	1.5808991035533896e-19
212.88242	1.5009930943164245e-18	1.3114414513394112e-19
212.88351	1.5179006080609958e-18	1.4438088848839125e-19
212.88461	1.5472085294529008e-18	1.9981139523444556e-19
212.8857	1.5615143883916639e-18	2.9850923294136624e-19
212.88679	1.5691969585534996e-18	3.4679125418456905e-19
212.88788	1.5631549824731592e-18	3.805634017353194e-19
212.88898	1.5314499520137976e-18	3.847650842893651e-19
212.89007	1.4837155452659902e-18	3.7153968409631276e-19
212.89116	1.440382785689793e-18	3.445562862626588e-19
212.89225	1.39841044054695e-18	2.9433972158551643e-19
212.89335	1.3777673421033702e-18	2.386804079602865e-19
212.89444	1.3793639015030144e-18	1.9063567385675927e-19
212.89553	1.3897147858291359e-18	1.5496775391924449e-19
212.89662	1.4081932337909246e-18	1.5002362455415227e-19
212.89772	1.4310072991557067e-18	1.728359950774025e-19
212.89881	1.4625933779719279e-18	2.023998228565501e-19
212.8999	1.5104795086126354e-18	2.2741811693756807e-19
212.901	1.562441570985935e-18	2.3047866719638204e-19
212.90209	1.6147052887029814e-18	2.232425124906764e-19
212.90318	1.6402991109196043e-18	2.171346376433461e-19
212.90427	1.6412607786273524e-18	2.179103508967079e-19
212.90537	1.6154406030144915e-18	2.1462730166069937e-19
212.90646	1.579497218713968e-18	2.1071232311640065e-19
212.90755	1.5563589057652004e-18	2.0939491235817467e-19
212.90865	1.5512851885052083e-18	2.0819704775444517e-19
212.90974	1.646899783580863e-18	2.5223301894656854e-19
212.91083	1.6917228226867771e-18	2.9160731461316716e-19
212.91192	1.7307924921187074e-18	3.2425550127120836e-19
212.91302	1.7384604877846145e-18	3.3579982886760165e-19
212.91411	1.716114677901604e-18	3.104059200377528e-19
212.9152	1.6763403435833054e-18	2.815037364293357e-19
212.9163	1.5780773755176846e-18	2.43879476296465e-19
212.91739	1.5757803838244934e-18	2.4465414025128515e-19
212.91848	1.5824469447623075e-18	2.3886927588661527e-19
212.91957	1.5999019069370928e-18	2.4270568944400863e-19
212.92067	1.6139775051797942e-18	2.468453515920237e-19
212.92176	1.6116551612172896e-18	2.454816789620226e-19
212.92285	1.5915581472058658e-18	2.337517082965547e-19
212.92395	1.542059108886524e-18	2.1521834418625555e-19
212.92504	1.4907948656181992e-18	2.0375429934528824e-19
212.92613	1.441716883268298e-18	2.0259080104610854e-19
212.92723	1.4036649623476896e-18	2.0909230733861679e-19
212.92832	1.3802030809145147e-18	2.1721016539504823e-19
212.92941	1.3609567290613617e-18	2.2012128030565184e-19
212.9305	1.3481829747778929e-18	2.1357829849923217e-19
212.9316	1.3411673921299235e-18	1.9981051290970687e-19
212.93269	1.3376796611139081e-18	1.8094748762557757e-19
212.93378	1.2995931864308411e-18	1.6317025154856362e-19
212.93488	1.2977981577478407e-18	1.4900035095427009e-19
212.93597	1.329617410561235e-18	1.131239973203998e-19
212.93706	1.3152421380436573e-18	7.945445453935172e-20
212.93816	1.3099030894845758e-18	8.328733434668075e-20
212.93925	1.2983554206629544e-18	1.0791611266256929e-19
212.94034	1.3007722141163682e-18	1.2614232576648608e-19
212.94144	1.316707960195535e-18	1.3398356038302936e-19
212.94253	1.3491418882305823e-18	1.3131727943732556e-19
212.94362	1.3887343628129768e-18	1.323547926832879e-19
212.94472	1.4210377368458589e-18	1.2910988903120054e-19
212.94581	1.4251113990448188e-18	1.193948677356073e-19
212.9469	1.388518514870385e-18	1.0994323859491896e-19
212.948	1.3269035310039731e-18	1.150269939138815e-19
212.94909	1.259817360854092e-18	1.2987120219292625e-19
212.95018	1.2104384661506228e-18	1.497127839981967e-19
212.95127	1.1946733357626774e-18	1.6420114619984666e-19
212.95237	1.2103419557044209e-18	1.8406186022080965e-19
212.95346	1.2364012325845793e-18	1.9625423372476274e-19
212.95455	1.28382923256395e-18	1.9269047199544712e-19
212.95565	1.2951315466813465e-18	2.0959270268682335e-19
212.95674	1.262782175337342e-18	1.9758231727936705e-19
212.95783	1.1689814663862785e-18	1.3910430706379598e-19
212.95893	1.143914540345669e-18	1.0453793317202023e-19
212.96002	1.1375648391557663e-18	9.105799889465143e-20
212.96111	1.144339683624134e-18	9.317408852932346e-20
212.96221	1.1549340810830258e-18	9.351778383685588e-20
212.9633	1.1724011970416071e-18	9.546041500053959e-20
212.9644	1.2981565735364305e-18	2.5643222121858214e-19
212.96549	1.3716873812099265e-18	3.608910516155561e-19
212.96658	1.4219270850172643e-18	4.1061784973997657e-19
212.96768	1.4198932300918854e-18	3.8099918766865416e-19
212.96877	1.3595202224910466e-18	2.7618371050855984e-19
212.96986	1.2310545484265673e-18	1.5153893760644252e-19
212.97096	1.173408347638642e-18	8.128039386271379e-20
212.97205	1.193297351465289e-18	1.8795465122407186e-19
212.97314	1.186039012002822e-18	2.8121088356717347e-19
212.97424	1.1657847737962443e-18	3.0715828309638754e-19
212.97533	1.1258114505675116e-18	2.418569536260091e-19
212.97642	1.0490517818797332e-18	1.24918880631204e-19
212.97752	1.0859895130664012e-18	7.589447887662163e-20
212.97861	1.136913473883136e-18	7.087315258545858e-20
212.9797	1.1928482721216324e-18	1.0789414375528696e-19
212.9808	1.236795341172659e-18	1.424903955743511e-19
212.98189	1.2658819586310553e-18	1.5857914766952725e-19
212.98298	1.272533988866752e-18	1.5964065741103598e-19
212.98408	1.2653364755582908e-18	1.4561716087294313e-19
212.98517	1.241630400968357e-18	1.1475919270829483e-19
212.98627	1.2189942419464872e-18	8.111211101576792e-20
212.98736	1.200287130289834e-18	6.364678843855179e-20
212.98845	1.1799323709953795e-18	7.638841961586245e-20
212.98955	1.1735205970163782e-18	1.148520237957362e-19
212.99064	1.1710541295403347e-18	1.6555914336621403e-19
212.99173	1.1725055756797428e-18	2.245184472659653e-19
212.99283	1.164979151973707e-18	2.6886392905763154e-19
212.99392	1.1521723012666475e-18	2.856041844132224e-19
212.99502	1.1361249455125718e-18	2.751010639071099e-19
212.99611	1.114512502655442e-18	2.4905771120869825e-19
212.9972	1.1057142137870083e-18	2.356919987985188e-19
212.9983	1.09112312170645e-18	2.3387800379018185e-19
212.99939	1.079212218010293e-18	2.522185980345034e-19
213.00048	1.0623127215392943e-18	2.714023195390782e-19
213.00158	1.05525501850472e-18	2.8775674310596404e-19
213.00267	1.0583794429281095e-18	2.887120817578173e-19
213.00377	1.1812903673684393e-18	3.2152670467860327e-19
213.00486	1.2376231596741401e-18	2.711934542881049e-19
213.00595	1.2877750210462345e-18	2.711084356895982e-19
213.00705	1.3088338347190887e-18	2.493476738864289e-19
213.00814	1.299800611901727e-18	2.104950809015177e-19
213.00923	1.2766216389740732e-18	1.6542287678735274e-19
213.01033	1.2567607851012976e-18	1.3129306093984177e-19
213.01142	1.2473009512293074e-18	1.2954105387124405e-19
213.01252	1.2554325136726647e-18	1.4916048979635085e-19
213.01361	1.2557210588555092e-18	1.7453324033862346e-19
213.0147	1.2278120722904644e-18	1.7565789050586075e-19
213.0158	1.186520853026604e-18	1.7687157297531977e-19
213.01689	1.1295727535164276e-18	1.5952147877059664e-19
213.01799	1.095032029879677e-18	1.8213294980395016e-19
213.01908	1.0729666658682767e-18	1.8581691341932163e-19
213.02017	1.0611993981427574e-18	1.890338496035326e-19
213.02127	1.0444957241798943e-18	1.878263077988977e-19
213.02236	1.0704015305399306e-18	1.822659495949135e-19
213.02346	1.084898549345983e-18	2.2330560946666616e-19
213.02455	1.0798680138880872e-18	2.4072324802033036e-19
213.02564	1.0379756939349684e-18	2.169885333670636e-19
213.02674	1.0389831941078978e-18	1.9132145273304475e-19
213.02783	1.0452345958881395e-18	1.7670133724949873e-19
213.02893	1.0571528587667921e-18	1.74991457709285e-19
213.03002	1.0595326377735544e-18	1.856592173393406e-19
213.03111	1.0771149214414514e-18	2.1257584695339583e-19
213.03221	1.0804479210538807e-18	1.8559235922740592e-19
213.0333	1.0795115245259658e-18	1.6502301198295284e-19
213.0344	1.0834395196283309e-18	1.590215793840217e-19
213.03549	1.0809648506303127e-18	1.517257716405902e-19
213.03658	1.0756789273777996e-18	1.543074056139737e-19
213.03768	1.0654619323053175e-18	1.702767622142445e-19
213.03877	1.0486294021216712e-18	1.8743460603917859e-19
213.03987	1.0392117364954201e-18	2.0732298803970148e-19
213.04096	1.0491102004186206e-18	2.2581738302811453e-19
